sample	label
GSM2334879	
GSM2334880	
GSM2334881	
GSM2334882	
GSM2334883	
GSM2334884	
GSM2334885	
GSM2334886	
GSM2334888	
GSM2334889	
GSM2334890	
GSM2334891	
GSM2334892	
GSM2334893	
GSM2334894	
GSM2334895	
GSM2334896	
GSM2334898	
GSM2334899	
GSM2334900	
GSM2334901	
GSM2334902	
GSM2334903	
GSM2334904	
GSM2334905	
GSM2334906	
GSM2334907	
GSM2334908	
GSM2334910	
GSM2334911	
GSM2334912	
GSM2334913	
GSM2334914	
GSM2334915	
GSM2334916	
GSM2334917	
GSM2334918	
GSM2334919	
GSM2334920	
GSM2334921	
GSM2334922	
GSM2334923	
GSM2334924	
GSM2334925	
GSM2334926	
GSM2585347	prostate
GSM2585348	prostate
GSM2585349	prostate
GSM2585353	prostate
GSM2585354	prostate
GSM2585355	prostate
GSM2585356	prostate
GSM2585357	prostate
GSM2585358	prostate
GSM2698818	
GSM2698819	
GSM2698820	
GSM2698821	
GSM2698822	
GSM2698823	
GSM2698824	
GSM2698825	
GSM2698826	
GSM2698827	
GSM2698828	
GSM2698829	
GSM2813134	breast
GSM2813135	breast
GSM2813136	breast
GSM2813137	breast
GSM2813138	breast
GSM2813139	breast
GSM2813140	breast
GSM2813141	breast
GSM2813142	breast
GSM2813143	breast
GSM2813144	breast
GSM2813145	breast
GSM2813146	breast
GSM2813147	breast
GSM2813148	breast
GSM2813149	breast
GSM2813150	breast
GSM2813151	breast
GSM2813152	breast
GSM2813153	breast
GSM2813154	breast
GSM2813155	breast
GSM2813156	breast
GSM2813157	breast
GSM2813158	breast
GSM2813159	breast
GSM2813160	breast
GSM2813161	breast
GSM2813162	breast
GSM2813163	breast
GSM2813164	breast
GSM2813165	breast
GSM2813166	breast
GSM2813167	breast
GSM2813168	breast
GSM2813169	breast
GSM2813170	breast
GSM2813171	breast
GSM2813172	breast
GSM2813173	breast
GSM2813174	breast
GSM2813175	breast
GSM2813176	breast
GSM2813177	breast
GSM2813178	breast
GSM2813179	breast
GSM2813180	breast
GSM2813181	breast
GSM2813182	breast
GSM2813183	breast
GSM2813184	breast
GSM2813185	breast
GSM2813186	breast
GSM2813187	breast
GSM2813188	breast
GSM2813189	breast
GSM2813190	breast
GSM2813191	breast
GSM2813192	breast
GSM2813193	breast
GSM2813194	breast
GSM2813195	breast
GSM2813196	breast
GSM2813197	breast
GSM2813198	breast
GSM2813199	breast
GSM2813200	breast
GSM2813201	breast
GSM2813202	breast
GSM2813203	breast
GSM2813204	breast
GSM2813205	breast
GSM2813206	breast
GSM2813207	breast
GSM2813208	breast
GSM2813209	breast
GSM2813221	breast
GSM2857271	lung
GSM2857272	lung
GSM2857273	lung
GSM2857274	lung
GSM2857279	lung
GSM2857280	lung
GSM2857281	lung
GSM2857282	lung
GSM2857287	lung
GSM2857288	lung
GSM2857289	lung
GSM2857290	lung
GSM2857311	lung
GSM2857312	lung
GSM2857313	lung
GSM2857314	lung
GSM2857323	lung
GSM2857324	lung
GSM2857325	lung
GSM2857326	lung
GSM2857331	lung
GSM2857332	lung
GSM3181856	breast
GSM3181857	breast
GSM3181858	breast
GSM3181859	breast
GSM3181860	breast
GSM3181861	breast
GSM3181862	breast
GSM3181863	breast
GSM3181864	breast
GSM3181865	breast
GSM3181866	breast
GSM3181867	breast
GSM3181868	breast
GSM3181869	breast
GSM3181870	breast
GSM3329951	breast
GSM3329952	breast
GSM3329953	breast
GSM3329954	breast
GSM3329955	breast
GSM3329956	breast
GSM3329957	breast
GSM3329958	breast
GSM3329959	breast
GSM3329960	breast
GSM3329961	breast
GSM3329962	breast
GSM3329963	breast
GSM3329964	breast
GSM3329965	breast
GSM3329966	breast
GSM3329967	breast
GSM3329968	breast
GSM3329969	breast
GSM3329970	breast
GSM3329971	breast
GSM3329972	breast
GSM3329973	breast
GSM3329974	breast
GSM3329975	breast
GSM3329976	breast
GSM3329977	breast
GSM3329978	breast
GSM3329979	breast
GSM3329980	breast
GSM3329981	breast
GSM3329982	breast
GSM3329983	breast
GSM3329984	breast
GSM3329985	breast
GSM3329986	breast
GSM3329987	breast
GSM3329988	breast
GSM3329989	breast
GSM3329990	breast
GSM3329991	breast
GSM3329992	breast
GSM3329993	breast
GSM3388208	breast
GSM3388209	breast
GSM3388210	breast
GSM3388211	breast
GSM3388212	breast
GSM3388213	breast
GSM3388214	breast
GSM3388215	breast
GSM3388216	breast
GSM3388217	breast
GSM3388218	breast
GSM3388219	breast
GSM3388220	breast
GSM3388221	breast
GSM3388222	breast
GSM3388223	breast
GSM3388224	breast
GSM3388225	breast
GSM3388229	breast
GSM3388230	breast
GSM3388232	breast
GSM3388233	breast
GSM3388234	breast
GSM3388235	breast
GSM3388236	breast
GSM3388237	breast
GSM3388238	breast
GSM3388239	breast
GSM3388240	breast
GSM3388241	breast
GSM3388242	breast
GSM3388243	breast
GSM3388244	breast
GSM3388245	breast
GSM3388246	breast
GSM3388247	breast
GSM3388248	breast
GSM3388249	breast
GSM3388250	breast
GSM3388251	breast
GSM3388252	breast
GSM3388253	breast
GSM3388254	breast
GSM3388255	breast
GSM3388256	breast
GSM3388257	breast
GSM3388258	breast
GSM3388259	breast
GSM3388260	breast
GSM3388261	breast
GSM3388262	breast
GSM3388263	breast
GSM3388264	breast
GSM3388265	breast
GSM3388266	breast
GSM3388267	breast
GSM3388268	breast
GSM3388269	breast
GSM3388270	breast
GSM3388271	breast
GSM3388272	breast
GSM3388273	breast
GSM3388274	breast
GSM3388275	breast
GSM3388276	breast
GSM3388277	breast
GSM3388278	breast
GSM3388279	breast
GSM3388280	breast
GSM3388281	breast
GSM3388282	breast
GSM3388283	breast
GSM3388284	breast
GSM3388285	breast
GSM3388286	breast
GSM3388287	breast
GSM3388288	breast
GSM3388289	breast
GSM3388290	breast
GSM3388291	breast
GSM3388292	breast
GSM3388293	breast
GSM3388294	breast
GSM3388295	breast
GSM3388296	breast
GSM3388297	breast
GSM3388298	breast
GSM3388299	breast
GSM3388300	breast
GSM3388301	breast
GSM3388302	breast
GSM3388303	breast
GSM3388304	breast
GSM3388305	breast
GSM3388306	breast
GSM3388307	breast
GSM3388308	breast
GSM3388309	breast
GSM3388310	breast
GSM3388311	breast
GSM3388312	breast
GSM3388313	breast
GSM3388314	breast
GSM3388315	breast
GSM3388316	breast
GSM3388317	breast
GSM3388318	breast
GSM3388319	breast
GSM3388320	breast
GSM3388321	breast
GSM3388322	breast
GSM3388323	breast
GSM3388324	breast
GSM3388325	breast
GSM3388326	breast
GSM3388327	breast
GSM3388328	breast
GSM3388329	breast
GSM3388330	breast
GSM3388331	breast
GSM3388332	breast
GSM3388333	breast
GSM3388334	breast
GSM3388335	breast
GSM3388336	breast
GSM3388337	breast
GSM3388338	breast
GSM3212668	breast
GSM3212669	breast
GSM3212670	breast
GSM3212671	breast
GSM3212672	breast
GSM3212673	breast
GSM3212674	breast
GSM3212675	breast
GSM3212676	breast
GSM3212677	breast
GSM3212678	breast
GSM3212679	breast
GSM3273178	pancreatic
GSM3273179	pancreatic
GSM3273180	pancreatic
GSM3273181	pancreatic
GSM3273182	pancreatic
GSM3273183	pancreatic
GSM3494417	
GSM3494418	
GSM2907184	breast
GSM2907185	breast
GSM2907186	breast
GSM2907187	breast
GSM2907188	breast
GSM2907189	breast
GSM2907190	breast
GSM2907191	breast
GSM3036632	breast
GSM3036633	breast
GSM3036634	breast
GSM3036635	breast
GSM3036636	breast
GSM3036637	breast
GSM3036638	breast
GSM3036639	breast
GSM3036640	breast
GSM3036641	breast
GSM3036642	breast
GSM3036643	breast
GSM3036644	breast
GSM3036645	breast
GSM3036646	breast
GSM3036647	breast
GSM3036648	breast
GSM3036649	breast
GSM3036650	breast
GSM3036651	breast
GSM3036652	breast
GSM3036653	breast
GSM3036654	breast
GSM3036655	breast
GSM3036656	breast
GSM3036657	breast
GSM3036658	breast
GSM3036659	breast
GSM3036660	breast
GSM3036661	breast
GSM3036662	breast
GSM3036663	breast
GSM3036664	breast
GSM3036665	breast
GSM3036666	breast
GSM3036667	breast
GSM3036668	breast
GSM3036669	breast
GSM3036670	breast
GSM3036671	breast
GSM3036672	breast
GSM3036673	breast
GSM3036674	breast
GSM3036675	breast
GSM3036676	breast
GSM3036677	breast
GSM3036678	breast
GSM3036679	breast
GSM3036680	breast
GSM3036681	breast
GSM3036682	breast
GSM3036683	breast
GSM3036684	breast
GSM3036685	breast
GSM3036686	breast
GSM3036687	breast
GSM3036688	breast
GSM3036689	breast
GSM3036690	breast
GSM3036691	breast
GSM3036692	breast
GSM3036693	breast
GSM3036694	breast
GSM3036695	breast
GSM3036818	breast
GSM3036819	breast
GSM3036820	breast
GSM3053696	prostate
GSM3053697	prostate
GSM3053698	prostate
GSM3053699	prostate
GSM3053700	prostate
GSM3053701	prostate
GSM3195611	
GSM3195612	
GSM3195613	
GSM3195614	
GSM3347429	breast
GSM3347430	breast
GSM3347431	breast
GSM3347432	breast
GSM3347433	breast
GSM3347434	breast
GSM3478135	lung
GSM3484661	colorectal
GSM3484662	colorectal
GSM3484663	colorectal
GSM3484664	colorectal
GSM3484665	colorectal
GSM3484666	colorectal
GSM3498854	
GSM3498855	
GSM3508382	breast
GSM3508383	breast
GSM3508384	breast
GSM3508385	breast
GSM3508386	breast
GSM3508387	breast
GSM3508388	breast
GSM3508389	breast
GSM3508390	breast
GSM3508391	breast
GSM3508392	breast
GSM3508393	breast
GSM3508394	breast
GSM3508395	breast
GSM3508396	breast
GSM3508397	breast
GSM3508398	breast
GSM3508399	breast
GSM3508400	breast
GSM3508401	breast
GSM3508402	breast
GSM3508403	breast
GSM3508404	breast
GSM3508405	breast
GSM3582031	breast
GSM3582032	breast
GSM3602697	colorectal
GSM3602698	colorectal
GSM3602699	colorectal
GSM3602700	colorectal
GSM3602701	colorectal
GSM3602702	colorectal
GSM3633524	
GSM3633525	
GSM3633526	
GSM3633527	
GSM3065442	lung
GSM3065443	lung
GSM3065444	lung
GSM3065445	lung
GSM3065446	lung
GSM3065447	lung
GSM3065449	lung
GSM3065451	lung
GSM3065452	lung
GSM3065453	lung
GSM3065454	lung
GSM3065455	lung
GSM3065456	lung
GSM3065457	lung
GSM3065458	lung
GSM3065459	lung
GSM3065460	lung
GSM3065461	lung
GSM3065462	lung
GSM3065463	lung
GSM3065464	lung
GSM3065465	lung
GSM3065466	lung
GSM3065467	lung
GSM3065468	lung
GSM3065469	lung
GSM3065470	lung
GSM3065471	lung
GSM3065472	lung
GSM3065473	lung
GSM3065475	lung
GSM3065476	lung
GSM3065477	lung
GSM3065479	lung
GSM3065481	lung
GSM3065482	lung
GSM3065483	lung
GSM3065484	lung
GSM3065485	lung
GSM3065486	lung
GSM3065487	lung
GSM3065489	lung
GSM3065490	lung
GSM3065491	lung
GSM3065492	lung
GSM3065493	lung
GSM3065494	lung
GSM3065496	lung
GSM3065497	lung
GSM3065498	lung
GSM3065499	lung
GSM3065501	lung
GSM3065502	lung
GSM3065503	lung
GSM3065504	lung
GSM3065505	lung
GSM3065506	lung
GSM3065507	lung
GSM3065508	lung
GSM3065509	lung
GSM3065510	lung
GSM3065511	lung
GSM3065512	lung
GSM3065513	lung
GSM3065514	lung
GSM3065515	lung
GSM3065516	lung
GSM3065517	lung
GSM3065518	lung
GSM3065519	lung
GSM3065520	lung
GSM3065521	lung
GSM3065522	lung
GSM3065523	lung
GSM3065524	lung
GSM3065526	lung
GSM3065527	lung
GSM3065528	lung
GSM3065529	lung
GSM3065530	lung
GSM3065531	lung
GSM3065532	lung
GSM3065533	lung
GSM3065534	lung
GSM3065535	lung
GSM3065536	lung
GSM3065537	lung
GSM3065538	lung
GSM3065539	lung
GSM3065540	lung
GSM3065541	lung
GSM3065542	lung
GSM3065543	lung
GSM3065544	lung
GSM3065545	lung
GSM3065546	lung
GSM3065547	lung
GSM3065548	lung
GSM3065549	lung
GSM3065550	lung
GSM3065551	lung
GSM3065552	lung
GSM3065553	lung
GSM3065554	lung
GSM3065555	lung
GSM3065556	lung
GSM3065557	lung
GSM3065558	lung
GSM3065559	lung
GSM3065560	lung
GSM3065561	lung
GSM3065562	lung
GSM3065563	lung
GSM3065564	lung
GSM3065565	lung
GSM3065566	lung
GSM3065567	lung
GSM3065568	lung
GSM3065569	lung
GSM3065570	lung
GSM3065571	lung
GSM3065572	lung
GSM3065573	lung
GSM3065574	lung
GSM3065575	lung
GSM3065576	lung
GSM3065577	lung
GSM3065578	lung
GSM3065579	lung
GSM3065580	lung
GSM3065581	lung
GSM3065582	lung
GSM3065583	lung
GSM3065584	lung
GSM3065585	lung
GSM3065586	lung
GSM3065587	lung
GSM3065588	lung
GSM3065589	lung
GSM3065590	lung
GSM3065591	lung
GSM3065592	lung
GSM3065593	lung
GSM3065594	lung
GSM3065595	lung
GSM3065596	lung
GSM3065597	lung
GSM3065598	lung
GSM3065599	lung
GSM3065600	lung
GSM3065601	lung
GSM3065602	lung
GSM3065603	lung
GSM3065604	lung
GSM3065605	lung
GSM3065606	lung
GSM3065607	lung
GSM3065608	lung
GSM3065609	lung
GSM3065610	lung
GSM3065611	lung
GSM3065613	lung
GSM3065614	lung
GSM3065615	lung
GSM3065616	lung
GSM3065617	lung
GSM3065618	lung
GSM3065619	lung
GSM3065620	lung
GSM3065621	lung
GSM3065622	lung
GSM3065623	lung
GSM3065624	lung
GSM3065625	lung
GSM3065626	lung
GSM3065627	lung
GSM3065628	lung
GSM3065629	lung
GSM3065630	lung
GSM3065631	lung
GSM3065632	lung
GSM3065633	lung
GSM3065634	lung
GSM3065635	lung
GSM3065636	lung
GSM3065637	lung
GSM3065638	lung
GSM3065639	lung
GSM3065640	lung
GSM3065641	lung
GSM3065642	lung
GSM3065643	lung
GSM3065644	lung
GSM3065645	lung
GSM3065646	lung
GSM3065647	lung
GSM3065648	lung
GSM3065649	lung
GSM3065650	lung
GSM3065651	lung
GSM3065652	lung
GSM3065653	lung
GSM3065654	lung
GSM3065655	lung
GSM3065656	lung
GSM3065657	lung
GSM3065658	lung
GSM3065659	lung
GSM3065660	lung
GSM3065661	lung
GSM3065662	lung
GSM3065663	lung
GSM3065664	lung
GSM3065665	lung
GSM3065666	lung
GSM3065667	lung
GSM3065668	lung
GSM3065669	lung
GSM3065670	lung
GSM3065671	lung
GSM3065672	lung
GSM3065673	lung
GSM3065674	lung
GSM3065675	lung
GSM3065676	lung
GSM3065677	lung
GSM3065678	lung
GSM3065679	lung
GSM3065680	lung
GSM3065681	lung
GSM3065682	lung
GSM3065683	lung
GSM3065684	lung
GSM3065685	lung
GSM3065686	lung
GSM3065687	lung
GSM3065688	lung
GSM3065689	lung
GSM3065690	lung
GSM3065691	lung
GSM3065692	lung
GSM3065693	lung
GSM3065694	lung
GSM3065695	lung
GSM3065696	lung
GSM3065697	lung
GSM3065698	lung
GSM3065699	lung
GSM3065700	lung
GSM3065701	lung
GSM3065702	lung
GSM3065703	lung
GSM3065704	lung
GSM3065705	lung
GSM3065706	lung
GSM3065707	lung
GSM3065708	lung
GSM3065709	lung
GSM3065710	lung
GSM3065711	lung
GSM3065712	lung
GSM3065713	lung
GSM3065714	lung
GSM3065715	lung
GSM3065716	lung
GSM3065717	lung
GSM3065718	lung
GSM3065719	lung
GSM3065720	lung
GSM3065721	lung
GSM3065722	lung
GSM3065723	lung
GSM3065724	lung
GSM3065725	lung
GSM3065726	lung
GSM3065727	lung
GSM3065728	lung
GSM3065729	lung
GSM3065730	lung
GSM3065731	lung
GSM3065732	lung
GSM3065733	lung
GSM3065734	lung
GSM3065735	lung
GSM3065736	lung
GSM3065737	lung
GSM3065738	lung
GSM3065739	lung
GSM3065740	lung
GSM3065741	lung
GSM3065742	lung
GSM3065743	lung
GSM3065744	lung
GSM3065745	lung
GSM3065746	lung
GSM3065747	lung
GSM3065748	lung
GSM3065749	lung
GSM3065750	lung
GSM3065751	lung
GSM3065752	lung
GSM3065753	lung
GSM3065754	lung
GSM3065755	lung
GSM3065756	lung
GSM3065757	lung
GSM3065758	lung
GSM3065759	lung
GSM3065760	lung
GSM3065761	lung
GSM3065762	lung
GSM3065763	lung
GSM3065764	lung
GSM3065765	lung
GSM3065766	lung
GSM3065767	lung
GSM3065768	lung
GSM3065769	lung
GSM3065770	lung
GSM3065771	lung
GSM3065772	lung
GSM3065773	lung
GSM3065774	lung
GSM3065775	lung
GSM3065776	lung
GSM3065777	lung
GSM3065778	lung
GSM3065779	lung
GSM3065780	lung
GSM3065781	lung
GSM3065782	lung
GSM3065783	lung
GSM3065784	lung
GSM3065785	lung
GSM3065786	lung
GSM3065787	lung
GSM3065788	lung
GSM3065789	lung
GSM3065790	lung
GSM3065791	lung
GSM3065792	lung
GSM3065793	lung
GSM3065794	lung
GSM3065795	lung
GSM3065796	lung
GSM3065797	lung
GSM3065798	lung
GSM3065799	lung
GSM3065800	lung
GSM3065801	lung
GSM3065802	lung
GSM3065803	lung
GSM3065804	lung
GSM3065805	lung
GSM3065806	lung
GSM3065807	lung
GSM3065808	lung
GSM3065809	lung
GSM3065810	lung
GSM3065811	lung
GSM3065812	lung
GSM3065813	lung
GSM3065814	lung
GSM3065815	lung
GSM3065816	lung
GSM3065817	lung
GSM3065818	lung
GSM3065819	lung
GSM3065820	lung
GSM3065821	lung
GSM3065822	lung
GSM3065823	lung
GSM3065824	lung
GSM3065825	lung
GSM3065826	lung
GSM3065827	lung
GSM3065828	lung
GSM3065829	lung
GSM3065830	lung
GSM3065831	lung
GSM3065832	lung
GSM3065833	lung
GSM3065834	lung
GSM3065835	lung
GSM3065836	lung
GSM3065837	lung
GSM3065838	lung
GSM3065839	lung
GSM3065840	lung
GSM3065841	lung
GSM3065842	lung
GSM3065843	lung
GSM3065844	lung
GSM3065845	lung
GSM3065846	lung
GSM3065847	lung
GSM3065848	lung
GSM3065849	lung
GSM3065850	lung
GSM3065851	lung
GSM3065852	lung
GSM3065853	lung
GSM3065854	lung
GSM3065855	lung
GSM3065856	lung
GSM3065857	lung
GSM3065858	lung
GSM3065859	lung
GSM3065860	lung
GSM3065861	lung
GSM3065862	lung
GSM3065863	lung
GSM3065864	lung
GSM3065865	lung
GSM3065866	lung
GSM3065867	lung
GSM3065868	lung
GSM3065869	lung
GSM3065870	lung
GSM3065872	lung
GSM3065873	lung
GSM3065874	lung
GSM3065875	lung
GSM3065876	lung
GSM3065877	lung
GSM3065878	lung
GSM3065879	lung
GSM3065880	lung
GSM3065881	lung
GSM3065882	lung
GSM3065883	lung
GSM3065884	lung
GSM3065885	lung
GSM3065887	lung
GSM3065888	lung
GSM3065889	lung
GSM3065890	lung
GSM3065891	lung
GSM3065892	lung
GSM3065893	lung
GSM3065894	lung
GSM3065895	lung
GSM3065896	lung
GSM3065897	lung
GSM3065898	lung
GSM3065899	lung
GSM3065900	lung
GSM3065901	lung
GSM3065902	lung
GSM3065903	lung
GSM3065904	lung
GSM3065905	lung
GSM3065906	lung
GSM3065907	lung
GSM3065908	lung
GSM3065909	lung
GSM3065910	lung
GSM3065911	lung
GSM3065912	lung
GSM3065913	lung
GSM3065914	lung
GSM3065915	lung
GSM3065916	lung
GSM3065917	lung
GSM3065918	lung
GSM3065919	lung
GSM3065920	lung
GSM3065921	lung
GSM3065922	lung
GSM3065923	lung
GSM3065924	lung
GSM3065925	lung
GSM3065926	lung
GSM3065927	lung
GSM3065928	lung
GSM3065929	lung
GSM3065930	lung
GSM3065931	lung
GSM3065934	lung
GSM3065935	lung
GSM3065936	lung
GSM3065937	lung
GSM3065938	lung
GSM3065939	lung
GSM3065940	lung
GSM3065941	lung
GSM3065942	lung
GSM3065943	lung
GSM3065944	lung
GSM3065945	lung
GSM3065946	lung
GSM3065947	lung
GSM3065948	lung
GSM3065949	lung
GSM3065950	lung
GSM3065951	lung
GSM3065952	lung
GSM3065953	lung
GSM3065954	lung
GSM3065955	lung
GSM3065956	lung
GSM3065957	lung
GSM3065958	lung
GSM3065959	lung
GSM3065960	lung
GSM3065961	lung
GSM3065962	lung
GSM3065963	lung
GSM3065964	lung
GSM3065965	lung
GSM3065966	lung
GSM3065968	lung
GSM3065969	lung
GSM3065970	lung
GSM3065971	lung
GSM3065972	lung
GSM3065973	lung
GSM3065974	lung
GSM3065975	lung
GSM3065976	lung
GSM3065977	lung
GSM3065978	lung
GSM3065979	lung
GSM3065980	lung
GSM3065981	lung
GSM3065982	lung
GSM3065983	lung
GSM3065984	lung
GSM3065985	lung
GSM3065986	lung
GSM3110713	breast
GSM3110714	breast
GSM3110715	breast
GSM3110716	breast
GSM3110717	breast
GSM3110718	breast
GSM3124386	lung
GSM3124387	lung
GSM3191830	pancreatic
GSM3191831	pancreatic
GSM3191832	pancreatic
GSM3191833	pancreatic
GSM3191834	pancreatic
GSM3191835	pancreatic
GSM3307378	
GSM3307379	
GSM3307380	
GSM3307381	
GSM3307382	
GSM3307383	
GSM3307384	
GSM3307385	
GSM3307386	
GSM3307387	
GSM3307388	
GSM3307389	
GSM3307390	
GSM3307391	
GSM3348303	ovarian
GSM3348304	ovarian
GSM3348305	ovarian
GSM3348306	ovarian
GSM3348307	ovarian
GSM3348308	ovarian
GSM3348309	ovarian
GSM3348310	ovarian
GSM3348311	ovarian
GSM3348312	ovarian
GSM3348313	ovarian
GSM3348314	ovarian
GSM3348315	ovarian
GSM3348316	ovarian
GSM3348317	ovarian
GSM3348318	ovarian
GSM3348319	ovarian
GSM3348320	ovarian
GSM3462822	lung
GSM3603202	pancreatic
GSM3603203	pancreatic
GSM3603204	pancreatic
GSM3603205	pancreatic
GSM3603206	pancreatic
GSM3603207	pancreatic
GSM3643592	ovarian
GSM3643593	ovarian
GSM3643594	ovarian
GSM3643599	ovarian
GSM3643603	ovarian
GSM3643606	ovarian
GSM3643607	ovarian
GSM3643611	ovarian
GSM3643612	ovarian
GSM3643614	ovarian
GSM3643617	ovarian
GSM3643620	ovarian
GSM3643621	ovarian
GSM3643622	ovarian
GSM3643625	ovarian
GSM3643627	ovarian
GSM3643628	ovarian
GSM3643629	ovarian
GSM3643630	ovarian
GSM3643631	ovarian
GSM3643632	ovarian
GSM3643633	ovarian
GSM3643634	ovarian
GSM3643635	ovarian
GSM3643636	ovarian
GSM3643637	ovarian
GSM3643638	ovarian
GSM3643639	ovarian
GSM3643640	ovarian
GSM3643641	ovarian
GSM3643642	ovarian
GSM3643643	ovarian
GSM3643645	ovarian
GSM3643647	ovarian
GSM3643648	ovarian
GSM3643649	ovarian
GSM3643650	ovarian
GSM3643652	ovarian
GSM3643655	ovarian
GSM3643656	ovarian
GSM3643657	ovarian
GSM3643659	ovarian
GSM3643661	ovarian
GSM3643666	ovarian
GSM3643667	ovarian
GSM3643668	ovarian
GSM3643669	ovarian
GSM3643670	ovarian
GSM3643671	ovarian
GSM3643674	ovarian
GSM3643675	ovarian
GSM3643676	ovarian
GSM3643677	ovarian
GSM3643679	ovarian
GSM3643680	ovarian
GSM3643681	ovarian
GSM3643682	ovarian
GSM3643683	ovarian
GSM3643684	ovarian
GSM3643685	ovarian
GSM3643686	ovarian
GSM3643687	ovarian
GSM3643688	ovarian
GSM3643689	ovarian
GSM3643690	ovarian
GSM3643691	ovarian
GSM3643692	ovarian
GSM3643693	ovarian
GSM3643694	ovarian
GSM3643695	ovarian
GSM3643696	ovarian
GSM3643697	ovarian
GSM3643698	ovarian
GSM3643699	ovarian
GSM3643700	ovarian
GSM3643701	ovarian
GSM3643702	ovarian
GSM3643703	ovarian
GSM3643704	ovarian
GSM3643705	ovarian
GSM3643706	ovarian
GSM3643707	ovarian
GSM3643708	ovarian
GSM3643709	ovarian
GSM3643710	ovarian
GSM3643711	ovarian
GSM3666139	lung
GSM3666140	lung
GSM3666141	lung
GSM3666142	lung
GSM3666143	lung
GSM3666144	lung
GSM3666145	lung
GSM3666146	lung
GSM3666147	lung
GSM3677848	breast
GSM3677849	breast
GSM3677850	breast
GSM3677851	breast
GSM3677852	breast
GSM3677853	breast
GSM3677854	breast
GSM3677855	breast
GSM3677856	breast
GSM3677857	breast
GSM3677858	breast
